,year,geometry,class,tree_type,essence,dataset
966,2018,"POLYGON ((221598.84732698323 6863590.8980431575, 221628.77282192395 6863593.921638881, 221631.68922633067 6863564.154881815, 221601.76373744692 6863561.131293168, 221598.84732698323 6863590.8980431575))",Other,Broadleaf,broadleaf,senfseidl
967,2018,"POLYGON ((221661.614711701 6863567.178460513, 221658.69831335085 6863596.945224655, 221688.6238012637 6863599.96880048, 221691.5401935564 6863570.202029264, 221661.614711701 6863567.178460513))",Other,Broadleaf,broadleaf,senfseidl
968,2018,"POLYGON ((221685.7073913465 6863629.735573941, 221715.63288180303 6863632.759146892, 221718.54928566265 6863602.992366356, 221688.6238012637 6863599.96880048, 221685.7073913465 6863629.735573941))",Other,Broadleaf,broadleaf,senfseidl
969,2018,"POLYGON ((221625.85639989172 6863623.68839819, 221655.78189737594 6863626.71199104, 221658.69831335085 6863596.945224655, 221628.77282192395 6863593.921638881, 221625.85639989172 6863623.68839819))",Other,Broadleaf,broadleaf,senfseidl
970,2018,"POLYGON ((130099.3532188891 6854301.798516769, 130096.41898819781 6854331.542901256, 130066.48192286526 6854328.489402411, 130060.61339301639 6854387.978161283, 130120.48754197126 6854394.0851795925, 130129.29027458292 6854304.851998459, 130099.3532188891 6854301.798516769))",Other,Conifer,conifers,senfseidl
971,2018,"POLYGON ((162768.39593698177 6858139.29324929, 162828.26159363368 6858145.379329225, 162831.18991117168 6858115.626734979, 162771.32426605036 6858109.540669823, 162768.39593698177 6858139.29324929))",Other,Broadleaf,broadleaf,senfseidl
973,2018,"POLYGON ((225101.76813947246 6865778.554721682, 225098.85138561553 6865808.322482814, 225128.77682722732 6865811.345291885, 225125.8600618969 6865841.113062399, 225185.71094688168 6865847.158664762, 225188.62769999995 6865817.390880112, 225218.55313116114 6865820.413659268, 225221.46986059617 6865790.645869867, 225101.76813947246 6865778.554721682))",Other,Mixed,"broadleaf,poplar,fir, spruce",senfseidl
974,2018,"POLYGON ((225090.10101856932 6865897.62578011, 225120.02647849952 6865900.648610382, 225117.1096604321 6865930.416387852, 225147.0351229866 6865933.439215221, 225149.95193494653 6865903.671430686, 225179.87738791108 6865906.694241015, 225182.7941761855 6865876.92645173, 225093.0178251643 6865867.858012026, 225090.10101856932 6865897.62578011))",Other,Mixed,"broadleaf,poplar,fir, spruce",senfseidl
975,2018,"POLYGON ((225111.27597155864 6865989.951949753, 225171.12691761705 6865995.997622791, 225174.0437586272 6865966.229826545, 225114.1928247852 6865960.184167641, 225111.27597155864 6865989.951949753))",Other,Mixed,"broadleaf,fir, spruce",senfseidl
976,2018,"POLYGON ((174654.76149159728 6860849.591160251, 174648.9075993779 6860909.102439246, 174678.8391978962 6860912.14194451, 174684.69307841174 6860852.630650844, 174654.76149159728 6860849.591160251))",Other,Mixed,"broadleaf,fir, spruce",senfseidl
978,2018,"POLYGON ((217522.540573221 6866635.959679222, 217552.4672063823 6866638.985334861, 217555.38640199974 6866609.219202798, 217585.31302554865 6866612.244841368, 217591.1513514669 6866552.712569948, 217561.22474010423 6866549.686945612, 217558.30557990703 6866579.453073051, 217528.37895893306 6866576.427431645, 217522.540573221 6866635.959679222))",Other,Mixed,mixed,senfseidl
980,2018,"POLYGON ((166207.93374713557 6862816.294560501, 166178.00057083182 6862813.251698972, 166172.13999813306 6862872.759320847, 166232.00637035153 6862878.8450637255, 166234.9366542647 6862849.091236981, 166205.00347591552 6862846.048377822, 166207.93374713557 6862816.294560501))",Other,Mixed,mixed,senfseidl
981,2018,"POLYGON ((227223.85393112496 6870953.3152665645, 227193.92777853296 6870950.292156219, 227196.84688574856 6870920.523394664, 227107.06842589832 6870911.4540248355, 227101.23015670804 6870970.99150791, 227161.0824915112 6870977.037792806, 227158.16334295226 6871006.806552207, 227188.0895113853 6871009.829686727, 227185.17035145324 6871039.598455681, 227215.0965226416 6871042.621587277, 227223.85393112496 6870953.3152665645))",Other,Broadleaf,"broadleaf,poplar",senfseidl
982,2018,"POLYGON ((219244.99559175753 6872491.823580828, 219242.07349172304 6872521.590702837, 219272.00102680124 6872524.616954955, 219274.92312063824 6872494.849825807, 219244.99559175753 6872491.823580828))",Other,Broadleaf,broadleaf,senfseidl
983,2018,"POLYGON ((219236.2292385095 6872581.124954296, 219266.15678598487 6872584.151220694, 219269.07891525037 6872554.384086586, 219239.15137397335 6872551.357827324, 219236.2292385095 6872581.124954296))",Other,Broadleaf,broadleaf,senfseidl
985,2018,"POLYGON ((224625.76753639145 6876793.760265087, 224622.8444247709 6876823.5290756645, 224652.77207760443 6876826.554297341, 224649.84895462455 6876856.323117668, 224679.7766103205 6876859.348336439, 224682.699727013 6876829.579508983, 224712.62737299624 6876832.604710591, 224715.55046575383 6876802.835878617, 224625.76753639145 6876793.760265087))",Other,Conifer,conifers,senfseidl
986,2018,"POLYGON ((342412.4258199687 6227277.907368486, 342382.5348688173 6227275.013274295, 342372.18712561054 6227394.650614187, 342402.0780623164 6227397.544722506, 342399.4910903263 6227427.454024977, 342459.2729392225 6227433.242226742, 342464.44688461325 6227373.423593257, 342494.33780763485 6227376.317676103, 342504.6855565039 6227256.68022204, 342534.57648820675 6227259.574283447, 342537.16339646385 6227229.6648803605, 342507.2724611484 6227226.770822484, 342509.8593527639 6227196.86140851, 342479.9684080706 6227193.967346854, 342477.38152006833 6227223.876757296, 342447.4905732225 6227220.982684797, 342444.9036758037 6227250.892077287, 342415.0127268055 6227247.997993943, 342412.4258199687 6227277.907368486), (342439.7298418756 6227310.710819022, 342434.55595582695 6227370.529503097, 342404.66502127587 6227367.635405622, 342409.83890010184 6227307.816728613, 342439.7298418756 6227310.710819022))",Other,Mixed,broadleaf,senfseidl
987,2018,"POLYGON ((342399.4910903263 6227427.454024977, 342339.7092183696 6227421.665793959, 342337.122240568 6227451.575074951, 342367.01317581936 6227454.469197653, 342364.42618137604 6227484.378467766, 342394.3171072524 6227487.272586685, 342399.4910903263 6227427.454024977))",Other,Broadleaf,broadleaf,senfseidl
988,2018,"POLYGON ((342224.16611095995 6227712.075448069, 342221.57901364827 6227741.984574377, 342251.46993011766 6227744.878754355, 342254.05703103525 6227714.969624514, 342283.94794534566 6227717.86379364, 342291.70918071375 6227628.13630708, 342202.03638802655 6227619.453809558, 342199.44933342584 6227649.362975549, 342169.55839460646 6227646.468791546, 342166.971330578 6227676.377939598, 342196.8622657901 6227679.272127135, 342194.27518511936 6227709.181264313, 342224.16611095995 6227712.075448069))",Other,Broadleaf,chestnut,senfseidl
989,2018,"POLYGON ((340396.45434570697 6229676.382868861, 340426.3453278877 6229679.277699157, 340428.9331447532 6229649.369770752, 340399.04215899215 6229646.474944008, 340396.45434570697 6229676.382868861))",Other,Mixed,"deciduous oaks,broadleaf",senfseidl
990,2018,"POLYGON ((340336.67236403393 6229670.593186317, 340366.56335775607 6229673.488031249, 340369.15116746025 6229643.580109944, 340339.26017015736 6229640.685268562, 340336.67236403393 6229670.593186317))",Other,Mixed,"deciduous oaks,broadleaf",senfseidl
991,2018,"POLYGON ((340393.866519354 6229706.290779359, 340391.27867993154 6229736.198675498, 340421.1696549522 6229739.093512891, 340423.75749795407 6229709.185613202, 340393.866519354 6229706.290779359))",Other,Broadleaf,broadleaf,senfseidl
992,2018,"POLYGON ((345466.622423942 6235867.16106875, 345496.51167160063 6235870.055206108, 345504.2844459577 6235780.337488748, 345474.39518786327 6235777.443362053, 345466.622423942 6235867.16106875))",Other,Broadleaf,beech,senfseidl
994,2018,"POLYGON ((355286.2480324418 6240104.74793212, 355291.4350332981 6240044.9368257895, 355261.5480620995 6240042.044791796, 355258.95457150566 6240071.95034846, 355229.06759808294 6240069.058303554, 355221.2870592225 6240158.774878599, 355310.9479320773 6240167.451022959, 355313.541468092 6240137.545501402, 355343.42841786664 6240140.437531226, 355346.02194439934 6240110.531992081, 355286.2480324418 6240104.74793212))",Other,Broadleaf,broadleaf,senfseidl
995,2018,"POLYGON ((350334.07867615396 6239866.70050444, 350393.85439408914 6239872.487055826, 350399.04049245577 6239812.67732886, 350339.26476088504 6239806.890791672, 350334.07867615396 6239866.70050444))",Other,Broadleaf,broadleaf,senfseidl
996,2018,"POLYGON ((348545.54307387146 6244849.990817567, 348515.6555288478 6244847.096589337, 348510.46526595094 6244906.901127198, 348480.57772195246 6244904.006884429, 348475.3874137509 6244963.811359361, 348535.1624827533 6244969.599851819, 348537.7576500238 6244939.6976141725, 348567.64517938776 6244942.59184574, 348572.83548162045 6244882.787321464, 348542.9479455829 6244879.893097047, 348545.54307387146 6244849.990817567))",Other,Broadleaf,broadleaf,senfseidl
997,2018,"POLYGON ((354060.6048852941 6248670.673377672, 354058.0077037141 6248700.574836381, 354087.8937892444 6248703.468014614, 354090.4909740935 6248673.566552337, 354060.6048852941 6248670.673377672))",Other,Broadleaf,broadleaf,senfseidl
998,2018,"POLYGON ((354022.9272171998 6248757.484519507, 354052.81330178614 6248760.377712295, 354058.0077037141 6248700.574836381, 354028.1216125906 6248697.6816507345, 354022.9272171998 6248757.484519507))",Other,Mixed,broadleaf,senfseidl
999,2018,"POLYGON ((316802.6139518241 6256001.723818118, 316832.50580194517 6256004.627301239, 316837.7018226541 6255944.843219661, 316807.8099660588 6255941.939744022, 316802.6139518241 6256001.723818118))",Other,Mixed,"laricio pine, black pine",senfseidl
1000,2018,"POLYGON ((339054.56773088645 6261808.924723279, 339051.96569525177 6261838.817895643, 339111.73994793615 6261844.614582926, 339114.3419897762 6261814.721403201, 339054.56773088645 6261808.924723279))",Other,Conifer,conifers,senfseidl
1001,2018,"POLYGON ((347296.54351095133 6263723.350331679, 347326.42896283057 6263726.2467339635, 347329.03233370226 6263696.353020077, 347299.1468787656 6263693.456621452, 347296.54351095133 6263723.350331679))",Other,Mixed,mixed,senfseidl
1003,2018,"POLYGON ((347261.4512847578 6263780.241294739, 347258.84788078064 6263810.134960961, 347288.7333290698 6263813.031381667, 347291.3367361033 6263783.137711787, 347261.4512847578 6263780.241294739))",Other,Mixed,mixed,senfseidl
1004,2018,"POLYGON ((347318.6187717782 6263815.927794911, 347288.7333290698 6263813.031381667, 347283.52647578134 6263872.818681073, 347343.2973433952 6263878.611514735, 347351.1076220531 6263788.930523517, 347321.22218186833 6263786.03412138, 347318.6187717782 6263815.927794911))",Other,Mixed,"mixed,deciduous oaks",senfseidl
1005,2018,"POLYGON ((343035.7837324762 6263852.958185517, 343065.6699182692 6263855.855704518, 343068.27309341804 6263825.962749382, 343038.3869045606 6263823.065234058, 343035.7837324762 6263852.958185517))",Other,Broadleaf,broadleaf,senfseidl
1013,2018,"POLYGON ((352733.524567489 6268078.699419497, 352703.64056512347 6268075.803987328, 352701.03494854516 6268105.696685029, 352790.6869301274 6268114.382970035, 352795.89816816594 6268054.597539402, 352736.1301740434 6268048.8067048155, 352733.524567489 6268078.699419497))",Other,Broadleaf,broadleaf,senfseidl
1015,2018,"POLYGON ((337682.94013915135 6266830.589472604, 337680.33593964926 6266860.480230342, 337710.22271938185 6266863.37943988, 337712.8269219141 6266833.488678437, 337682.94013915135 6266830.589472604))",Other,Broadleaf,broadleaf,senfseidl
1017,2018,"POLYGON ((336276.89244000096 6267055.904114518, 336306.7794459257 6267058.803707506, 336309.38365469367 6267028.913263895, 336339.27065800206 6267031.812845717, 336341.8748565507 6267001.92238501, 336282.10083822545 6266996.123221331, 336284.70501746226 6266966.232754662, 336195.0439385288 6266957.533964421, 336192.4397683864 6266987.424419954, 336222.3267973132 6266990.32402786, 336219.7226108883 6267020.2144737225, 336279.49664573855 6267026.013674618, 336276.89244000096 6267055.904114518))",Other,Broadleaf,broadleaf,senfseidl
1018,2018,"POLYGON ((335380.27963556926 6266968.912861879, 335382.8837503468 6266939.0225333795, 335323.1093764757 6266933.222885673, 335317.9011457905 6266993.003514424, 335347.7883294859 6266995.90334943, 335350.39245449414 6266966.013038034, 335380.27963556926 6266968.912861879))",Other,Broadleaf,broadleaf,senfseidl
1019,2018,"POLYGON ((337763.4226731415 6267290.546434471, 337793.30938795395 6267293.445666093, 337798.5181743992 6267233.664474842, 337768.63145353884 6267230.765250634, 337763.4226731415 6267290.546434471))",Other,Broadleaf,broadleaf,senfseidl
1020,2018,"POLYGON ((337725.7226919497 6267377.318859724, 337755.60940332816 6267380.218109922, 337763.4226731415 6267290.546434471, 337733.5359526942 6267287.6471954, 337725.7226919497 6267377.318859724))",Other,Broadleaf,broadleaf,senfseidl
1021,2018,"POLYGON ((337695.8359749367 6267374.419602079, 337693.2315312513 6267404.3101264015, 337723.1182452425 6267407.209387757, 337725.7226919497 6267377.318859724, 337695.8359749367 6267374.419602079))",Other,Broadleaf,broadleaf,senfseidl
1022,2018,"POLYGON ((334571.8358970263 6267945.464980061, 334601.7231022104 6267948.365105343, 334599.11857927963 6267978.254866808, 334629.00577578903 6267981.1549883615, 334631.6103017392 6267951.265223171, 334661.4974956135 6267954.165333555, 334664.10201130586 6267924.275551282, 334574.4404036572 6267915.575208953, 334571.8358970263 6267945.464980061))",Other,Mixed,broadleaf,senfseidl
1024,2018,"POLYGON ((335146.9269555928 6270683.910903875, 335144.321172832 6270713.799576202, 335233.9815043056 6270722.500332037, 335236.5872959999 6270692.611648523, 335206.70052150334 6270689.711407765, 335209.3062969413 6270659.822714689, 335179.4195138278 6270656.922470206, 335176.8137413681 6270686.811159552, 335146.9269555928 6270683.910903875))",Other,Broadleaf,broadleaf,senfseidl
1025,2018,"POLYGON ((330273.77481959225 6271265.848640021, 330333.549986854 6271271.651791751, 330336.15575175016 6271241.764162326, 330276.3805785287 6271235.961018097, 330273.77481959225 6271265.848640021))",Other,Broadleaf,broadleaf,senfseidl
1026,2018,"POLYGON ((350146.15155113005 6274248.585591257, 350176.0352976531 6274251.48230661, 350178.6434836475 6274221.592659817, 350148.75973423035 6274218.695948149, 350146.15155113005 6274248.585591257))",Other,Broadleaf,"poplar,broadleaf",senfseidl
1027,2018,"POLYGON ((350227.978120426 6274346.94459829, 350235.8027741492 6274257.275714815, 350176.0352976531 6274251.48230661, 350173.4270985956 6274281.371940233, 350203.3108367083 6274284.268651773, 350198.09439361567 6274344.047886884, 350227.978120426 6274346.94459829))",Other,Broadleaf,poplar,senfseidl
1028,2018,"POLYGON ((333848.2562282528 6272788.311875044, 333908.0297728918 6272794.1134842755, 333910.6364222715 6272764.225911003, 333850.8628717337 6272758.424309258, 333848.2562282528 6272788.311875044))",Other,Broadleaf,broadleaf,senfseidl
1030,2018,"POLYGON ((350741.9424071981 6276054.583362915, 350739.33338141895 6276084.472322591, 350769.21682027564 6276087.369067897, 350771.82584892004 6276057.48010453, 350741.9424071981 6276054.583362915))",Other,Broadleaf,broadleaf,senfseidl
1031,2018,"POLYGON ((349306.1068769347 6276277.092605905, 349365.874204034 6276282.886875977, 349368.48324466415 6276252.998226812, 349398.3669028072 6276255.895346891, 349406.1939548024 6276166.229309591, 349376.31028806133 6276163.332200598, 349371.0922722123 6276223.109564529, 349311.3249336512 6276217.315309242, 349306.1068769347 6276277.092605905))",Other,Broadleaf,broadleaf,senfseidl
1032,2018,"POLYGON ((349437.26144246885 6276500.798479305, 349497.02867434634 6276506.592726057, 349499.6378208658 6276476.704150219, 349439.87058326486 6276470.909910859, 349437.26144246885 6276500.798479305))",Other,Broadleaf,poplar,senfseidl
